 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, is_weekend, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
9,268,0.624060148,0.999999994,0.732142853,10,3,6,0,4.544776119,6,0,0,0,0,0,0,217,426,349.4,0,69100,34250,0,3460.633721,2353.392899,816,816,816,0,0,1,0,0,0,0,0,0.033410646,0.033371182,0.033337002,0.866376986,0.033504183,0.594907407,0.299537037,0.037313433,0.003731343,0.909090909,0.090909091,0.405,0.2,0.5,-0.155555556,-0.155555556,-0.155555556,0,0,0.5,0,1200
12,246,0.63865546,0.999999994,0.691860461,5,3,1,2,4.617886179,10,0,1,0,0,0,0,-1,672,102.19875,0,843300,322270,0,7008.102459,3092.199054,698,1300,999,0,0,0,1,0,0,0,0,0.020001057,0.57041804,0.020000691,0.369579562,0.02000065,0.452361111,0.199040404,0.052845528,0.016260163,0.764705882,0.235294118,0.361771562,0.1,1,-0.155555556,-0.155555556,-0.155555556,0.1,0,0.4,0,1200
14,283,0.62181818,0.999999994,0.766081867,4,2,1,0,4.586572438,5,0,1,0,0,0,0,-1,88,31,210300,843300,483600,3152.399361,5933.608841,4151.043364,509,2100,1304.5,0,1,0,0,0,0,0,0,0.04000007,0.66682265,0.040000304,0.21317693,0.040000047,0.463816739,0.15974026,0.024734982,0.007067138,0.777777778,0.222222222,0.469480519,0.1,1,-0.15,-0.25,-0.05,0.066666667,0,0.433333333,0,1200
14,277,0.59328358,0.999999994,0.731249995,11,7,1,0,4.21299639,5,0,0,0,0,1,0,-1,181,60,53200,843300,461400,2307.41006,3578.303885,2985.319519,1300,10500,5316.666667,0,0,0,1,0,0,0,0,0.040073621,0.04000137,0.040014807,0.040000089,0.839910113,0.57330705,0.257476809,0.064981949,0.014440433,0.818181818,0.181818182,0.377056277,0.1,1,-0.25,-0.4,-0.1,0.3,1,0.2,1,1200
13,327,0.543478259,0.999999994,0.699999996,8,6,1,1,4.186544343,8,0,1,0,0,0,0,-1,619,250.2857143,0,843300,179762.5,0,5879.55,3623.313356,1900,17600,9750,1,0,0,0,0,0,0,0,0.0250016,0.454735736,0.025000988,0.468780512,0.026481163,0.509700176,0.278373016,0.033639144,0.003058104,0.916666667,0.083333333,0.492857143,0.285714286,1,-0.125,-0.125,-0.125,0,0,0.5,0,1200
15,280,0.570881224,0.999999994,0.670658679,16,3,16,0,4.442857143,7,0,0,0,0,0,0,-1,519,139.7985714,1400,843300,497785.7143,912.2,8247.313253,4675.471662,3600,21500,12550,0,0,1,0,0,0,0,0,0.028571858,0.028586596,0.314015695,0.600254232,0.028571619,0.628835979,0.040873016,0.035714286,0.017857143,0.666666667,0.333333333,0.373571429,0.1,0.5,-0.58,-1,-0.1,0.2,0.15,0.3,0.15,1200
11,284,0.571428569,0.999999994,0.715116275,10,6,1,0,4.542253521,10,0,0,0,0,1,0,-1,795,220.3,795,843300,151389.5,795,3430.864696,2291.191684,748,2700,1414.333333,0,0,1,0,0,0,0,0,0.127682509,0.020001675,0.204159025,0.02000077,0.628156021,0.577156987,0.11032197,0.031690141,0.01056338,0.75,0.25,0.327525253,0.1,0.8,-0.1,-0.2,-0.05,0,0,0.5,0,1100
10,274,0.569343064,0.999999994,0.691428567,14,3,9,0,5.080291971,7,0,0,0,0,0,0,217,2700,789.5714286,2700,617900,198642.8571,2228.179487,4808.571613,3440.486657,3000,3000,3000,1,0,0,0,0,0,0,0,0.028667796,0.171534692,0.02861089,0.742614485,0.028572136,0.473232323,0.157525253,0.047445255,0.018248175,0.722222222,0.277777778,0.373543124,0.033333333,1,-0.241111111,-0.5,-0.1,0,0,0.5,0,1100
11,275,0.562499998,0.999999994,0.642424239,4,2,7,0,4.367272727,7,0,0,0,0,1,0,217,569,345.2857143,4400,617900,203185.7143,1768.571429,3673.976471,2826.677518,6600,6600,6600,0,0,0,1,0,0,0,0,0.029028537,0.029347055,0.462202215,0.028574087,0.450848105,0.263636364,0.002073365,0.025454545,0.025454545,0.5,0.5,0.267532468,0.1,1,-0.24047619,-0.4,-0.166666667,0.454545455,0.136363636,0.045454545,0.136363636,1100
10,263,0.573122527,0.999999994,0.683870963,5,3,1,0,4.532319392,5,0,0,1,0,0,0,-1,442,226.6,13600,843300,316640,2374.77551,3569.217787,2941.323347,1900,3700,2800,1,0,0,0,0,0,0,0,0.23996428,0.438863272,0.040236042,0.040001112,0.240935294,0.343981481,0.110648148,0.030418251,0.007604563,0.8,0.2,0.289583333,0.05,0.5,-0.1625,-0.2,-0.125,0.5,0.25,0,0.25,1100
8,263,0.663716811,0.999999994,0.672727269,14,3,11,0,4.311787072,10,0,0,0,1,0,0,217,690,513.3333333,0,37400,13160,0,4155.62963,1956.314845,1200,3400,2300,1,0,0,0,0,0,0,0,0.249781331,0.020106542,0.020063653,0.689952674,0.020095799,0.664222222,0.267333333,0.072243346,0.022813688,0.76,0.24,0.50745614,0.1,1,-0.497222222,-1,-0.2,0.5,0.5,0,0.5,1100
9,302,0.529411763,0.999999994,0.716867466,5,3,1,0,4.794701987,7,0,0,1,0,0,0,-1,565,157.2857143,6500,843300,291342.8571,1373,4033.899854,2974.539304,2700,4500,3600,0,0,1,0,0,0,0,0,0.318868483,0.595273045,0.028572398,0.028714086,0.028571988,0.371888528,0.09862013,0.033112583,0.016556291,0.666666667,0.333333333,0.363636364,0.1,0.8,-0.185,-0.5,-0.05,0.5,0.0625,0,0.0625,1100
6,276,0.619047617,0.999999994,0.761904757,6,5,0,3,4.452898551,6,0,0,0,1,0,0,4,837,244.5,8700,843300,207916.6667,2623.844311,4143.10356,3318.298877,12000,12000,12000,0,0,0,0,1,0,0,0,0.338646737,0.207992463,0.252824923,0.03374221,0.166793667,0.327951389,0.050520833,0.02173913,0.02173913,0.5,0.5,0.294444444,0.1,0.5,-0.159722222,-0.25,-0.05,0,0,0.5,0,1100
10,246,0.565040648,0.999999994,0.71428571,5,4,0,0,4.841463415,8,0,1,0,0,0,0,4,531,331.2857143,0,690400,120550,0,3409.183231,2605.790199,781,2600,1793.666667,0,0,1,0,0,0,0,0,0.02512632,0.600626639,0.025081806,0.025354654,0.323810581,0.3390625,0.0546875,0.028455285,0.024390244,0.538461538,0.461538462,0.288095238,0.1,0.5,-0.206944444,-0.4,-0.05,0.4,-0.4,0.1,0.4,1100
13,264,0.639534881,0.999999994,0.769230765,5,2,1,0,4.549242424,5,0,1,0,0,0,0,217,340,283.6666667,0,69100,38020,0,2786.43299,1559.083272,0,0,0,0,1,0,0,0,0,0,0,0.040003821,0.639210352,0.238147322,0.042636113,0.040002393,0.263253968,0.079047619,0.034090909,0.026515152,0.5625,0.4375,0.377777778,0.1,0.5,-0.146938776,-0.6,-0.071428571,0.222943723,0.021645022,0.277056277,0.021645022,1100
9,282,0.52707581,0.999999994,0.68944099,7,5,1,1,4.184397163,6,0,1,0,0,0,0,-1,403,96.33333333,13300,843300,229916.6667,2409,4540.0625,3635.920055,1300,1600,1450,1,0,0,0,0,0,0,0,0.033333726,0.865361198,0.033333595,0.034637825,0.033333656,0.40042735,0.072435897,0.017730496,0.017730496,0.5,0.5,0.41047619,0.166666667,0.7,-0.215,-0.4,-0.05,0,0,0.5,0,1100
8,292,0.646853145,0.999999994,0.797752805,9,1,1,0,4.931506849,6,0,0,0,0,0,1,-1,190,64.2,0,843300,249066.6667,0,4847.328244,2532.381993,23800,23800,23800,0,0,1,0,0,0,0,0,0.199313519,0.200150367,0.533865163,0.033334448,0.033336503,0.383671537,0.06304789,0.023972603,0.020547945,0.538461538,0.461538462,0.407235622,0.136363636,0.6,-0.222916667,-0.333333333,-0.1,0,0,0.5,0,1100
10,254,0.499999998,0.999999994,0.488505744,28,3,12,0,4.381889764,10,1,0,0,0,0,0,-1,751,292.2,4800,843300,242990,1501.464286,9829.75,5338.116534,858,858,858,0,0,0,0,1,0,0,0,0.283254706,0.020006555,0.020000366,0.655423915,0.021314458,0.329166667,0.016666667,0.003937008,0.007874016,0.333333333,0.666666667,0.4,0.4,0.4,-0.133333333,-0.166666667,-0.1,0,0,0.5,0,1100
10,298,0.544520546,0.999999994,0.695906429,8,4,1,1,4.194630872,7,0,1,0,0,0,0,-1,150,51.83333333,0,843300,292285.7143,0,4018.979387,2708.582535,2400,4500,3266.666667,0,0,0,0,1,0,0,0,0.183522147,0.029599797,0.028600845,0.598380439,0.159896772,0.584683372,0.200543901,0.053691275,0.013422819,0.8,0.2,0.372064394,0.1,0.7,-0.184722222,-0.333333333,-0.125,0.333333333,0.25,0.166666667,0.25,1100
10,278,0.645756455,0.999999994,0.754385961,9,6,1,0,4.59352518,4,0,1,0,0,0,0,4,176,84,11600,843300,278675,1560.160714,3248.573427,2428.784979,0,0,0,0,1,0,0,0,0,0,0,0.050003121,0.799176311,0.050137677,0.050682874,0.050000017,0.582291667,0.068489583,0.028776978,0.010791367,0.727272727,0.272727273,0.386979167,0.0625,0.6,-0.666666667,-1,-0.5,0.6,0.35,0.1,0.35,1100
10,250,0.547999998,0.999999994,0.61363636,6,2,9,1,5.004,10,0,0,0,0,0,0,217,424,361.4,1900,80400,38610,1141.066667,4481.12,2752.796583,506,1700,1103,0,0,0,0,1,0,0,0,0.020025739,0.512840464,0.020009191,0.427109405,0.020015201,0.275138889,0.170012626,0.044,0.012,0.785714286,0.214285714,0.476033058,0.1,1,-0.37037037,-0.8,-0.155555556,0.3,1,0.2,1,1100
12,301,0.550675674,0.999999994,0.738853498,4,3,0,1,4.073089701,6,0,0,0,0,1,0,-1,221,43.4,0,843300,392983.3333,0,3397.095461,2448.657276,2300,2300,2300,0,0,1,0,0,0,0,0,0.033336545,0.033337167,0.033336485,0.033335183,0.866654619,0.526181457,0.089362374,0.033222591,0.023255814,0.588235294,0.411764706,0.403636364,0.1,0.85,-0.270238095,-0.5,-0.1,0,0,0.5,0,1100
10,260,0.584313723,0.999999994,0.729559744,4,3,0,3,4.553846154,9,0,0,0,0,1,0,-1,493,147.7322222,2000,843300,474844.4444,1168,5245.972207,3082.757607,1000,1400,1200,0,1,0,0,0,0,0,0,0.143251583,0.022223455,0.022250932,0.022222425,0.790051605,0.533405483,0.091450216,0.030769231,0.011538462,0.727272727,0.272727273,0.299431818,0.136363636,0.7,-0.158333333,-0.25,-0.1,0,0,0.5,0,1100
12,315,0.560260584,0.999999994,0.761627903,4,3,1,2,4.406349206,8,0,1,0,0,0,0,-1,3600,654.4285714,0,843300,231962.5,0,5761.560733,3013.960956,1400,4600,3000,1,0,0,0,0,0,0,0,0.025414652,0.819568878,0.025001643,0.10493475,0.025080076,0.425780533,-0.067493113,0.034920635,0.044444444,0.44,0.56,0.240702479,0.1,0.6,-0.355357143,-1,-0.1,0,0,0.5,0,1100
9,242,0.619246859,0.999999994,0.722891562,8,1,1,0,5.074380165,6,0,0,1,0,0,0,4,1300,325,1300,843300,400083.3333,1300,6548.297872,3462.043965,1000,1000,1000,0,0,1,0,0,0,0,0,0.866303115,0.03333586,0.033420742,0.033333813,0.03360647,0.344671532,0.157377345,0.041322314,0.012396694,0.769230769,0.230769231,0.357564935,0.136363636,0.5,-0.173809524,-0.25,-0.071428571,0,0,0.5,0,1100
8,276,0.679999998,0.999999994,0.886904757,10,1,2,0,4.891304348,9,0,0,0,0,1,0,-1,1200,334.4285714,0,843300,132766.6667,0,3576.691555,2234.653944,0,0,0,0,0,0,1,0,0,0,0,0.022223525,0.022223803,0.6909219,0.022222897,0.242407876,0.461111111,0.13531746,0.036231884,0.018115942,0.666666667,0.333333333,0.3775,0.1,0.8,-0.186666667,-0.25,-0.083333333,0,0,0.5,0,1100
10,309,0.604575161,0.999999994,0.812121207,2,1,1,0,4.313915858,6,0,1,0,0,0,0,4,627,307,0,690400,149066.6667,0,3414.774797,2139.329838,4100,4100,4100,0,0,1,0,0,0,0,0,0.033702996,0.672306775,0.226820861,0.033439117,0.033730251,0.427,0.057666667,0.029126214,0.029126214,0.5,0.5,0.37037037,0.033333333,0.7,-0.210185185,-0.4,-0.1,0.5,0.136363636,0,0.136363636,1100
10,262,0.652343747,0.999999994,0.772151894,5,2,1,0,4.580152672,9,0,0,0,0,1,0,-1,1300,362.1111111,1700,843300,153755.5556,1188,3575.872616,2261.649621,943,1700,1321.5,0,0,0,1,0,0,0,0,0.022258439,0.022253864,0.022222879,0.022222652,0.911042166,0.564702381,0.212723214,0.057251908,0.019083969,0.75,0.25,0.433333333,0.1,1,-0.2425,-0.4,-0.1,1,0,0.5,0,1100
13,286,0.583038867,0.999999994,0.749999996,6,2,1,1,4.363636364,7,0,0,0,0,1,0,-1,473,66.71428571,11700,843300,271728.5714,2063.938462,3436.25146,2752.335864,1300,1500,1400,0,0,1,0,0,0,0,0,0.028571498,0.60108836,0.028572689,0.028645808,0.313121645,0.486882716,0.12037037,0.055944056,0.020979021,0.727272727,0.272727273,0.359375,0.05,0.7,-0.416666667,-0.8,-0.1875,0,0,0.5,0,1000
10,273,0.644444442,0.999999994,0.810650883,1,1,1,0,4.871794872,4,0,1,0,0,0,0,-1,518,140.75,8400,843300,282375,2052.714286,3573.192408,2877.409277,965,965,965,0,0,0,1,0,0,0,0,0.050000074,0.79981852,0.050000519,0.050180612,0.050000275,0.484672619,0.179728084,0.043956044,0.014652015,0.75,0.25,0.366720779,0.136363636,0.8,-0.216666667,-0.4,-0.05,0.75,0.375,0.25,0.375,1000
8,267,0.595505616,0.999999994,0.735849052,3,1,1,0,4.483146067,6,0,0,0,0,1,0,-1,0,-0.8,0,843300,390700,0,4587.300813,2690.938668,1300,1300,1300,0,0,1,0,0,0,0,0,0.383604966,0.033907756,0.033392823,0.194254289,0.354840166,0.462824675,0.152238292,0.063670412,0.014981273,0.80952381,0.19047619,0.269251337,0.136363636,0.6,-0.135416667,-0.2,-0.05,0.5,0.136363636,0,0.136363636,1000
11,225,0.666666664,0.999999994,0.729032253,19,4,0,1,4.777777778,9,0,0,0,0,0,1,-1,704,96.55555556,14200,843300,269555.5556,1616.413793,3839.2,2672.278314,2000,8700,5350,0,0,0,0,1,0,0,0,0.022240383,0.02249082,0.910568746,0.022476909,0.022223142,0.405,0.241153846,0.035555556,0.004444444,0.888888889,0.111111111,0.454375,0.1,1,-0.4,-0.4,-0.4,0,0,0.5,0,1000
12,299,0.547297295,0.999999994,0.687499996,2,2,1,0,4.79264214,4,0,0,1,0,0,0,-1,150,50.19666667,0,843300,407450,0,3462.615835,2265.833969,6800,9900,8350,0,0,0,1,0,0,0,0,0.799981927,0.050006958,0.050004063,0.050004068,0.050002984,0.438541667,0.209943182,0.046822742,0,1,0,0.383116883,0.1,1,0,0,0,0,0,0.5,0,1000
12,281,0.626415092,0.999999994,0.767857138,15,3,12,3,4.793594306,7,0,0,0,0,0,0,-1,895,201.9414286,2600,843300,520414.2857,1623.75,7233.299078,4811.064272,1200,1300,1250,0,0,1,0,0,0,0,0,0.028572088,0.212553597,0.028571493,0.701731084,0.028571738,0.519871795,0.104487179,0.014234875,0.017793594,0.444444444,0.555555556,0.616666667,0.366666667,1,-0.221666667,-0.3,-0.125,0,0,0.5,0,1000
9,268,0.530075186,0.999999994,0.711538457,3,3,0,1,4.130597015,6,0,0,1,0,0,0,-1,411,184.2,0,843300,486233.3333,0,5602.689153,3106.914652,6200,20300,13250,1,0,0,0,0,0,0,0,0.700434443,0.199562649,0.033334326,0.033334345,0.033334238,0.416710758,0.242151675,0.044776119,0.003731343,0.923076923,0.076923077,0.417857143,0.2,0.8,-0.155555556,-0.155555556,-0.155555556,0,0,0.5,0,988
11,275,0.570370368,0.999999994,0.65745856,12,1,1,0,4.847272727,4,0,0,0,0,0,1,-1,340,99.5,14600,843300,404300,2176.593688,3572.013501,2554.419531,5400,5400,5400,0,1,0,0,0,0,0,0,0.050000243,0.050000264,0.79999788,0.050000174,0.050001438,0.438215488,0.092182239,0.021818182,0.007272727,0.75,0.25,0.306060606,0.136363636,0.5,-0.291666667,-0.291666667,-0.291666667,0,0,0.5,0,988
7,271,0.625954196,0.999999994,0.744318178,7,3,1,0,4.870848708,4,0,1,0,0,0,0,4,294,221.5,13500,690400,203350,1883.702703,3430.112926,2650.154717,6900,6900,6900,0,1,0,0,0,0,0,0,0.050004726,0.524875101,0.3240823,0.051037841,0.050000032,0.479201102,0.236639118,0.055350554,0.007380074,0.882352941,0.117647059,0.387070707,0.033333333,0.8,-0.1,-0.15,-0.05,0,0,0.5,0,987
13,251,0.618473893,0.999999994,0.710691819,5,4,1,0,4.398406375,7,0,0,0,0,1,0,-1,395,162.3333333,0,843300,194842.8571,0,3462.615835,2551.511311,1600,4900,3250,0,0,0,1,0,0,0,0,0.0285727,0.028573044,0.028572488,0.028572094,0.885709674,0.559615385,0.225641026,0.039840637,0,1,0,0.293333333,0.1,0.5,0,0,0,0.4,0.1,0.1,0.1,971
9,251,0.609243695,0.999999994,0.684848481,14,1,1,11,4.709163347,7,0,0,0,0,0,0,4,736,308,30000,617900,290642.8571,3233.259414,4612.708333,3838.238453,1500,1500,1500,0,1,0,0,0,0,0,0,0.029208433,0.02881567,0.028615727,0.883994646,0.029365524,0.706410256,0.045352564,0.06374502,0.043824701,0.592592593,0.407407407,0.49375,0.166666667,1,-0.535227273,-1,-0.1875,1,-0.5,0.5,0.5,970
8,291,0.612456745,0.999999994,0.78947368,6,0,0,1,4.666666667,7,1,0,0,0,0,0,217,1500,569.3333333,0,39400,20100,0,3302.946429,2433.900837,0,0,0,0,1,0,0,0,0,0,0,0.02895305,0.029046772,0.028713861,0.154386799,0.758899517,0.553846154,0.241666667,0.058419244,0.010309278,0.85,0.15,0.395098039,0.1,0.8,-0.161111111,-0.3,-0.05,0,0,0.5,0,968
11,308,0.591362124,0.999999994,0.784883716,4,2,1,0,4.704545455,5,0,0,1,0,0,0,-1,1300,304.918,1800,843300,583260,1525,5528.484074,3712.664745,1200,2300,1750,0,0,1,0,0,0,0,0,0.839839371,0.040000825,0.040000319,0.040159249,0.040000236,0.376170799,0.080362062,0.012987013,0.006493506,0.666666667,0.333333333,0.313852814,0.136363636,0.5,-0.185714286,-0.3,-0.071428571,1,-0.5,0.5,0.5,966
13,322,0.517241378,0.999999994,0.696428567,4,1,1,0,4.549689441,6,0,0,0,0,1,0,-1,608,199.8333333,6300,843300,273366.6667,1819.8,3413.509514,2646.684005,642,642,642,0,1,0,0,0,0,0,0,0.033413639,0.033441384,0.21114058,0.033397751,0.688606645,0.527401996,0.163809223,0.034161491,0.00931677,0.785714286,0.214285714,0.301574183,0.05,0.5,-0.279166667,-0.4,-0.125,0,0,0.5,0,960
10,288,0.545454544,0.999999994,0.690476186,4,2,1,0,4.375,8,0,1,0,0,0,0,4,957,242.2857143,0,843300,191866.25,0,3269.697768,2029.563892,13900,13900,13900,1,0,0,0,0,0,0,0,0.025017974,0.525481661,0.025007259,0.025066013,0.399427093,0.470761905,0.251857143,0.048611111,0.017361111,0.736842105,0.263157895,0.516071429,0.0625,1,-0.185714286,-0.4,-0.1,0,0,0.5,0,959
10,277,0.625925924,0.999999994,0.81132075,8,4,0,2,4.418772563,9,0,0,0,0,0,0,4,1800,303.7777778,5500,843300,481911.1111,2279.75,6700,4475.531548,1700,2600,2150,0,0,0,0,1,0,0,0,0.022252306,0.288215312,0.022222898,0.645082192,0.022227292,0.542974803,0.180997267,0.086642599,0.025270758,0.774193548,0.225806452,0.328012266,0.033333333,0.8,-0.254990842,-0.5,-0.166666667,0,0,0.5,0,952
10,289,0.579861109,0.999999994,0.760479037,3,3,0,1,4.69550173,8,0,0,0,0,0,1,4,116,67.5,10400,690400,196575,2063.69914,3301.654949,2686.18098,9700,9700,9700,0,1,0,0,0,0,0,0,0.025000188,0.02500005,0.899987849,0.025000042,0.02501187,0.541723785,0.10670695,0.038062284,0.038062284,0.5,0.5,0.36867375,0.136363636,0.6,-0.14040404,-0.333333333,-0.05,0.8,-0.033333333,0.3,0.033333333,939
13,260,0.542968748,0.999999994,0.670886072,5,2,1,0,4.503846154,4,0,0,0,0,0,1,4,428,164,49000,690400,351875,2156.605901,3807.181598,3098.531179,50500,50500,50500,0,0,0,1,0,0,0,0,0.236894242,0.050016664,0.612985627,0.050097626,0.050005841,0.513398693,-0.168300654,0.015384615,0.042307692,0.266666667,0.733333333,0.2125,0.1,0.4,-0.419191919,-1,-0.155555556,0.5,-0.25,0,0.25,926
11,302,0.560810809,0.999999994,0.711111107,8,4,1,0,5.066225166,10,0,0,0,0,0,1,-1,1500,408,1700,843300,184960,1599.166667,4204.222222,2696.529623,863,3500,2015.75,0,0,1,0,0,0,0,0,0.020132028,0.020001993,0.510911531,0.020000726,0.428953721,0.365454545,0.058636364,0.023178808,0.003311258,0.875,0.125,0.212337662,0.05,0.6,-0.5,-0.5,-0.5,0.3,0.2,0.2,0.2,923
9,246,0.596707816,0.999999994,0.690322576,8,2,2,0,4.577235772,3,0,1,0,0,0,0,-1,65,21,210300,843300,421300,3180.542445,3922.703199,3547.427174,2600,6200,4400,0,0,0,1,0,0,0,0,0.066666673,0.732942869,0.066667524,0.067056251,0.066666683,0.56375,0.233541667,0.06504065,0.012195122,0.842105263,0.157894737,0.4125,0.1,0.8,-0.209722222,-0.291666667,-0.15,0,0,0.5,0,919
10,314,0.551155114,0.999999994,0.720930228,3,2,11,12,4.401273885,10,0,0,0,0,0,0,4,2100,582.1111111,0,843300,340023.9,0,6400,3888.409543,2100,6500,4300,0,0,0,1,0,0,0,0,0.020014574,0.425952049,0.020016521,0.514016623,0.020000234,0.404727728,0.054292929,0.02866242,0.015923567,0.642857143,0.357142857,0.291161616,0.136363636,0.5,-0.217777778,-0.388888889,-0.05,0.333333333,0.166666667,0.166666667,0.166666667,913
12,276,0.571955717,0.999999994,0.681564242,8,5,1,0,5.148550725,10,0,1,0,0,0,0,-1,783,247.8888889,0,843300,213100,0,16569.41026,3832.920761,1200,2800,2000,0,0,0,1,0,0,0,0,0.317974596,0.020460954,0.1327872,0.508773929,0.020003321,0.36372549,0.109530176,0.025362319,0.003623188,0.875,0.125,0.283858998,0.136363636,0.5,-0.125,-0.125,-0.125,0.45,0.25,0.05,0.25,911
12,326,0.535603714,0.999999994,0.748538007,7,6,1,1,4.404907975,6,0,0,1,0,0,0,4,150,79.25,0,843300,286366.6667,0,3302.645999,1858.050796,1500,5300,2866.666667,0,0,0,1,0,0,0,0,0.783378705,0.03334031,0.033381043,0.033336157,0.116563785,0.462225379,0.139864042,0.052147239,0.024539877,0.68,0.32,0.349057805,0.1,1,-0.132291667,-0.2,-0.1,0.65,0.45,0.15,0.45,909
10,281,0.58718861,0.999999994,0.776397511,2,0,0,0,4.772241993,8,0,0,0,0,0,1,-1,656,197.5714286,0,843300,146825,0,4283.10582,2414.758667,0,0,0,0,0,0,0,0,0,1,1,0.025002922,0.149924679,0.524862916,0.275193488,0.025015996,0.562706612,0.059607438,0.042704626,0.017793594,0.705882353,0.294117647,0.406502525,0.1,0.85,-0.713333333,-1,-0.166666667,0.5,0.25,0,0.25,907
13,263,0.629921257,0.999999994,0.715151511,10,1,1,0,4.798479087,6,0,1,0,0,0,0,217,340,283.6666667,0,617900,123150,0,3212.355308,1460.449941,0,0,0,0,0,0,0,1,0,0,0,0.033343716,0.034215822,0.285804633,0.613298381,0.033337448,0.317156863,0.120098039,0.034220532,0.019011407,0.642857143,0.357142857,0.357407407,0.1,0.7,-0.28,-0.4,-0.1,0.333333333,0,0.166666667,0,901
12,271,0.63568773,0.999999994,0.807017539,7,4,0,1,5.158671587,10,0,0,0,0,1,0,4,1100,281.4444444,0,690400,165410,0,3943.998024,2628.17117,22100,22100,22100,0,1,0,0,0,0,0,0,0.02000394,0.020836625,0.61877644,0.020024468,0.320358527,0.291269841,0.062445887,0.029520295,0.011070111,0.727272727,0.272727273,0.323295455,0.1,0.5,-0.425,-1,-0.125,0.1,0,0.4,0,900
12,314,0.480891718,0.999999994,0.647798738,3,2,1,2,3.929936306,3,0,1,0,0,0,0,4,176,75.66666667,49500,843300,367700,2121.614601,3252.019664,2739.866259,49500,49500,49500,0,0,1,0,0,0,0,0,0.066673187,0.731586721,0.066958271,0.068115136,0.066666685,0.53008658,0.329044012,0.098726115,0.006369427,0.939393939,0.060606061,0.380606759,0.2,0.8,-0.14375,-0.1875,-0.1,0.458333333,0.333333333,0.041666667,0.333333333,898
9,267,0.598484846,0.999999994,0.775641021,6,3,1,0,4.531835206,6,0,0,1,0,0,0,-1,659,269.1666667,1200,843300,266466.6667,912.3333333,3409.404329,2013.642882,787,3500,2095.666667,1,0,0,0,0,0,0,0,0.533797583,0.366199286,0.033334578,0.033334808,0.033333744,0.473529412,0.091666667,0.029962547,0.007490637,0.8,0.2,0.278125,0.0625,0.6,-0.333333333,-0.5,-0.166666667,0,0,0.5,0,898
12,260,0.596837942,0.999999994,0.703703699,5,2,0,0,4.757692308,9,0,0,0,0,1,0,4,3100,830.4285714,0,690400,155394.8889,0,3950,2098.516505,1800,1800,1800,0,1,0,0,0,0,0,0,0.022224256,0.022224802,0.560574614,0.022223826,0.372752503,0.354809253,0.136576705,0.026923077,0.007692308,0.777777778,0.222222222,0.353246753,0.136363636,0.5,-0.14375,-0.1875,-0.1,0.4,-0.25,0.1,0.25,895
12,261,0.621093748,0.999999994,0.798742133,3,2,1,1,4.563218391,7,0,1,0,0,0,0,4,1400,386.1666667,0,843300,177257.1429,0,20950,4826.37531,920,920,920,0,0,0,0,1,0,0,0,0.028770732,0.029216699,0.028573362,0.884491424,0.028947784,0.499269481,0.015286797,0.045977011,0.042145594,0.52173913,0.47826087,0.447474747,0.136363636,0.8,-0.449242424,-0.7,-0.125,0.833333333,-0.35,0.333333333,0.35,889
12,235,0.528138526,0.999999994,0.569696966,22,1,21,0,5.127659574,8,0,0,0,0,0,1,-1,413,127.5714286,0,843300,295762.5,0,8934.63835,4572.351133,1400,1400,1400,0,0,0,0,1,0,0,0,0.025001623,0.025012129,0.399235019,0.525749456,0.025001773,0.422348485,0.132954545,0.038297872,0.004255319,0.9,0.1,0.250420875,0.136363636,0.6,-0.125,-0.125,-0.125,0.401515152,0.170454545,0.098484848,0.170454545,888
9,307,0.583333331,0.999999994,0.801136359,9,4,1,0,4.853420195,7,0,0,1,0,0,0,4,1100,356.1428571,3900,843300,335171.4286,1775.438735,3914.591049,2808.173439,2200,2900,2550,0,0,0,1,0,0,0,0,0.885595717,0.028571676,0.028572469,0.028688639,0.028571499,0.427449823,0.038429752,0.013029316,0.013029316,0.5,0.5,0.318181818,0.136363636,0.5,-0.254166667,-0.4,-0.166666667,0,0,0.5,0,885
